Unnamed: 0,productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,sinr0,sinr1,sinr2,sinr3,rsrq,rsrq1,rsrq2,rsrq3,rssi,rssi0,rssi1,rssi2,rssi3,distance
154234,CPE12000SG,TLR001052985,8/16/22 2:00,154234,WLTGG-122,1.001E+12,192.168.203.38,,1,,,,,,,,,,,,,,,,,,,371
154233,CPE12000SG,TLR001024016,8/16/22 2:00,154233,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,195
154232,CPE12000SG,TLR001052983,8/16/22 2:00,154232,WLTGG-122,1.001E+12,192.168.203.27,28388,1,-5.1,-86.9,-87.7,-87.8,-86.9,17.5,14,15.1,16.3,-14.9,-14.7,-14.6,-15,-52,,,,,195
154227,CPE12000SG,TLR001052312,8/16/22 1:00,154227,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
154228,CPE12000SG,TLR001052745,8/16/22 1:00,154228,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
154229,CPE12300,21140000512,8/16/22 1:00,154229,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
154230,CPE12000SG,TLR001023730,8/16/22 1:00,154230,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
154231,CPE12000SG,TLR001052550,8/16/22 1:00,154231,WLTGG-122,1.001E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
154215,CPE12000SG,TLR001052427,8/16/22 1:00,154215,WLTGG-122,1.001E+12,192.168.203.42,2941207,2,9.1,-101.6,-101.6,-108.5,-112,8.5,8.6,5,3.2,-10.7,-11.1,-12.5,-12.9,-71,,,,,488
154216,CPE12000SG,TLR001023930,8/16/22 1:00,154216,WLTGG-122,1.001E+12,192.168.203.18,9007245,2,5.1,-96.9,-97.1,-95.3,-98.1,4.1,3.2,5.8,2.6,-12.2,-13,-11.5,-12.7,-64,,,,,488
154217,CPE12000SG,TLR001062014,8/16/22 1:00,154217,WLTGG-122,1.001E+12,192.168.203.39,527263,2,6.8,-89.4,-87.1,-84.6,-86.3,4.7,4.6,3.6,3.2,-12.5,-13,-13.6,-13.4,-51,,,,,488
154222,CPE12000SG,TLR001062295,8/16/22 1:00,154222,WLTGG-122,1.001E+12,192.168.203.26,660294,,9.4,-104.8,-99.3,-97.2,-98.4,9.4,10.1,13.8,11.8,-10.7,-10.5,-9.8,-10.2,-68,,,,,
154214,CPE9000,GMK180819003927,8/16/22 1:00,154214,WLTMS-110,1.001E+12,192.168.203.31,660286,2,19,-114,-110,,,4,8,,,-11,,,,,,,,,605
154221,CPE12000SG,TLR001052281,8/16/22 1:00,154221,WLTGG-122,1.001E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
154223,CPE12000SG,TLR001024707,8/16/22 1:00,154223,WLTGG-122,1.001E+12,192.168.203.17,3528656,,8.9,-105.7,-99.9,-98.7,-108.1,16.3,19.1,17.1,14.6,-9.1,-9.1,-9.4,-9.6,-70,,,,,
154224,CPE12000SG,TLR001021183,8/16/22 1:00,154224,WLTGG-122,1.001E+12,192.168.203.16,,,,,,,,,,,,,,,,,,,,,
154225,CPE12000SG,TLR001024874,8/16/22 1:00,154225,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
154220,CPE12000SG,TLR001024549,8/16/22 1:00,154220,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
154219,CPE12000SG,TLR001052382,8/16/22 1:00,154219,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
154218,CPE12000SG,TLR001061822,8/16/22 1:00,154218,WLTGG-122,1.001E+12,192.168.203.36,51917,2,-999999,-83,-81.7,-83.1,-84.8,12.2,12.8,12.4,11.6,-10,-10.1,-10.3,-10,-52,,,,,605
154226,CPE12000SG,TLR001023657,8/16/22 1:00,154226,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
154194,CPE12000SG,TLR001021226,8/16/22 1:00,154194,WLTGG-122,1.001E+12,192.168.203.13,3393705,2,-999999,-108.8,-110.8,-111.4,-112.9,13.5,11.7,9.1,11.7,-9.3,-9.9,-10.3,-9.5,-79,,,,,605
154195,CPE12000SG,TLR001052332,8/16/22 1:00,154195,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
154196,CPE12000SG,TLR001052912,8/16/22 1:00,154196,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
154197,CPE12000SG,TLR001052293,8/16/22 1:00,154197,WLTGG-122,1.001E+12,192.168.203.40,2642503,2,-999999,-81.9,-79.9,-80.3,-83.5,10.9,11.9,11.8,11.9,-10,-10.2,-10.3,-9.8,-50,,,,,605
154198,CPE12000SG,TLR001052820,8/16/22 1:00,154198,WLTGG-122,1.001E+12,192.168.203.46,657543,2,7.8,-97.4,-95,-91.3,-93.6,8.5,11.2,13.5,13.2,-11.1,-10.5,-10.2,-9.9,-62,,,,,371
154199,CPE12000SG,TLR001025025,8/16/22 1:00,154199,WLTGG-122,1.001E+12,192.168.203.14,1522606,1,3.7,-93.3,-92.4,-89.1,-94.1,14.9,17.3,20.3,19.8,-9.8,-9.3,-9.1,-9.1,-60,,,,,371
154200,CPE12000SG,TLR001052770,8/16/22 1:00,154200,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
154201,CPE12300,21140003126,8/16/22 1:00,154201,CPE12300HG,1.001E+12,192.168.203.44,2567632,1,10.2,-100.7,-106.2,-103.4,-101.8,19.7,15.4,17.5,17.2,-11.3,-11.9,-11.8,-11.5,-72,-68.6,-73.8,-71,-69.5,371
154202,CPE12000SG,TLR001023697,8/16/22 1:00,154202,WLTGG-122,1.001E+12,192.168.203.10,660292,2,16.2,-97.9,-96.2,-97.5,-104.7,10.7,12.2,7.6,6,-10.1,-10.2,-11.5,-11.9,-66,,,,,605
154203,CPE12000SG,TLR001061848,8/16/22 1:00,154203,WLTGG-122,1.001E+12,192.168.203.37,8401901,2,-999999,-82.7,-79.5,-76.8,-78.7,10.3,10.4,11.1,11,-10.3,-10.5,-10.5,-10.2,-47,,,,,488
154204,CPE12000SG,TLR001024016,8/16/22 1:00,154204,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
154205,CPE12000SG,TLR001052247,8/16/22 1:00,154205,WLTGG-122,1.001E+12,192.168.203.28,9012765,2,-1.9,-91.3,-89.4,-92.6,-96.4,7.4,8.6,4,2.4,-11.2,-11,-12.9,-13.6,-59,,,,,78
154206,CPE12000SG,TLR001024748,8/16/22 1:00,154206,WLTGG-122,1.001E+12,192.168.203.12,660295,2,16.1,-114.8,-113.6,-106.8,-111.2,4.4,6.2,10,8,-12.6,-11.6,-10.4,-11.2,-77,,,,,605
154207,CPE12000SG,TLR001052983,8/16/22 1:00,154207,WLTGG-122,1.001E+12,192.168.203.27,24788,1,2.4,-86.4,-87.6,-87.8,-86.7,18.2,14.4,15.3,16.7,-9.2,-9.5,-9.2,-9.2,-57,,,,,195
154208,CPE12000SG,TLR001052985,8/16/22 1:00,154208,WLTGG-122,1.001E+12,192.168.203.38,,1,,,,,,,,,,,,,,,,,,,371
154209,CPE12000SG,TLR001052687,8/16/22 1:00,154209,WLTGG-122,1.001E+12,192.168.203.34,9007246,1,14.5,-92.9,-94,-94.3,-95.4,15.8,11.6,12.3,13.8,-9.4,-9.4,-9.5,-9.6,-61,,,,,371
154210,CPE12000SG,TLR001052354,8/16/22 1:00,154210,WLTGG-122,1.001E+12,192.168.203.22,660294,3,23,-98,-97.6,-96.2,-95.9,13.3,11.4,8.6,11.5,-10.1,-10.1,-11,-10.2,-66,,,,,605
154211,CPE12000SG,TLR001052420,8/16/22 1:00,154211,WLTGG-122,1.001E+12,192.168.203.23,341485,1,9.9,-97.7,-96.1,-102,-102.6,4.6,3.7,4.6,4.8,-12.1,-13.1,-12.3,-12.2,-63,,,,,605
154212,CPE12300,21140007371,8/16/22 1:00,154212,CPE12300XG,1.001E+12,192.168.203.33,2567012,1,9.9,-104.5,-107,0,0,8.5,3.5,0,0,-10.2,-11.3,0,0,-71,-74.5,-75.8,0,0,488
154213,CPE12000SG,TLR001048674,8/16/22 1:00,154213,WLTGG-122,1.001E+12,192.168.203.11,9012766,1,-999999,-99.7,-99.6,-99.2,-102.8,9.7,9.5,11.7,9.3,-10.2,-10.6,-9.3,-10.3,-69,,,,,78
154169,CPE12000SG,TLR001052247,8/16/22 0:00,154169,WLTGG-122,1.001E+12,192.168.203.28,9009165,2,1.1,-91.4,-89.5,-92.3,-95.9,-1.4,-0.1,-4.3,-6.1,-14.3,-13.5,-17.1,-18.9,-59,,,,,78
154156,CPE12000SG,TLR001052550,8/16/22 0:00,154156,WLTGG-122,1.001E+12,192.168.203.35,191750,2,18.2,-112.4,-110.7,-102,-105,-3.6,1.2,6.2,2.7,-17.6,-14.8,-11.9,-13.2,-70,,,,,488
154157,CPE12000SG,TLR001025025,8/16/22 0:00,154157,WLTGG-122,1.001E+12,192.168.203.14,,1,,,,,,,,,,,,,,,,,,,371
154158,CPE12000SG,TLR001052293,8/16/22 0:00,154158,WLTGG-122,1.001E+12,192.168.203.40,2638897,2,-0.1,-81.5,-79.8,-80.2,-83.3,10.1,12.2,11.8,11.1,-9.9,-10.1,-10.2,-9.7,-50,,,,,605
154159,CPE12000SG,TLR001052912,8/16/22 0:00,154159,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
154160,CPE12000SG,TLR001062295,8/16/22 0:00,154160,WLTGG-122,1.001E+12,192.168.203.26,656693,3,-999999,-100.8,-99.6,-98.7,-100,12.1,8.5,12.9,9.7,-10.1,-11,-10.1,-10.4,-69,,,,,488
154161,CPE12000SG,TLR001052820,8/16/22 0:00,154161,WLTGG-122,1.001E+12,192.168.203.46,653943,2,10.9,-98.7,-96,-92.6,-93.7,7.1,10.2,11.2,13.1,-11.7,-10.8,-10.5,-10.1,-62,,,,,371
154162,CPE12000SG,TLR001052687,8/16/22 0:00,154162,WLTGG-122,1.001E+12,192.168.203.34,9003643,1,4.9,-93.1,-94.1,-94.8,-95.8,15.3,11.8,12.2,13.6,-9.3,-9.5,-9.4,-9.6,-60,,,,,371
154163,CPE12000SG,TLR001023930,8/16/22 0:00,154163,WLTGG-122,1.001E+12,192.168.203.18,9003643,2,9.2,-96,-96.4,-94.9,-97.7,7,6.6,8.6,5.3,-11.8,-12.3,-11.1,-12.3,-62,,,,,488
154164,CPE12000SG,TLR001052332,8/16/22 0:00,154164,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
154165,CPE12300,21140003126,8/16/22 0:00,154165,CPE12300HG,1.001E+12,192.168.203.44,2564030,1,12.4,-100.2,-105.5,-103.7,-102.4,20.7,17.1,18.8,17.8,-9.1,-9.3,-12.8,-13,-71,-67.4,-72.6,-74.9,-73.2,371
154166,CPE12000SG,TLR001023697,8/16/22 0:00,154166,WLTGG-122,1.001E+12,192.168.203.10,656692,2,11.8,-98,-96.3,-97.7,-104.5,11,12.1,8.1,7.1,-10.3,-10.2,-11.3,-11.7,-66,,,,,605
154167,CPE12000SG,TLR001052770,8/16/22 0:00,154167,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
154168,CPE12000SG,TLR001024016,8/16/22 0:00,154168,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
154170,CPE12000SG,TLR001061848,8/16/22 0:00,154170,WLTGG-122,1.001E+12,192.168.203.37,8398301,2,2.4,-82.7,-79.8,-76.9,-78.5,10.7,10.7,11.4,11.4,-10.4,-10.5,-10.5,-10.2,-46,,,,,605
154171,CPE12000SG,TLR001052983,8/16/22 0:00,154171,WLTGG-122,1.001E+12,192.168.203.27,21188,1,2.2,-86.9,-87.4,-87.7,-86.7,17.5,14.5,15.3,17.1,-9.3,-9.3,-9.3,-9.2,-54,,,,,195
154172,CPE12000SG,TLR001052985,8/16/22 0:00,154172,WLTGG-122,1.001E+12,192.168.203.38,,1,,,,,,,,,,,,,,,,,,,371
154173,CPE12000SG,TLR001021183,8/16/22 0:00,154173,WLTGG-122,1.001E+12,192.168.203.16,656693,2,22,-110.9,-105.8,-108.8,-105.3,5.1,9.6,7.2,10.9,-11.8,-10.8,-11.7,-10.2,-75,,,,,605
154174,CPE12000SG,TLR001052354,8/16/22 0:00,154174,WLTGG-122,1.001E+12,192.168.203.22,656695,3,23,-97.8,-97.8,-97,-96.4,13.4,11.5,8,11.8,-10.2,-10.2,-11.4,-10.3,-66,,,,,605
154175,CPE12000SG,TLR001052420,8/16/22 0:00,154175,WLTGG-122,1.001E+12,192.168.203.23,337885,1,9.3,-97.8,-96.4,-102.8,-103.4,4.5,3.9,4.7,4.7,-12.4,-12.9,-12.4,-12.3,-63,,,,,605
154176,CPE12300,21140007371,8/16/22 0:00,154176,CPE12300XG,1.001E+12,192.168.203.33,2563410,1,14.2,-105.4,-107.9,0,0,7.4,2.3,0,0,-10.2,-12,0,0,-75,-75.3,-76.1,0,0,371
154177,CPE12000SG,TLR001048674,8/16/22 0:00,154177,WLTGG-122,1.001E+12,192.168.203.11,9009164,1,-999999,-98.6,-100.8,-99.7,-105.6,11.6,10.3,10.1,6.4,-9.6,-10.1,-9.5,-11.7,-66,,,,,78
154178,CPE9000,GMK180819003927,8/16/22 0:00,154178,WLTMS-110,1.001E+12,192.168.203.31,,2,,,,,,,,,,,,,,,,,,,605
154179,CPE12000SG,TLR001052427,8/16/22 0:00,154179,WLTGG-122,1.001E+12,192.168.203.42,2937605,2,-999999,-102.3,-101.7,-108.6,-111.1,0.1,-0.3,-3.4,-3.7,-10.7,-11.1,-12.1,-12.5,-71,,,,,488
154180,CPE12000SG,TLR001021226,8/16/22 0:00,154180,WLTGG-122,1.001E+12,192.168.203.13,3390108,2,20.8,-110.5,-112,-111.5,-115.8,12.9,11.1,9.1,8.9,-9.5,-10.4,-10.6,-10.3,-81,,,,,605
154181,CPE12000SG,TLR001062014,8/16/22 0:00,154181,WLTGG-122,1.001E+12,192.168.203.39,523664,2,8.4,-89,-87.1,-84.9,-86.2,1.6,0.6,-0.8,-0.3,-12,-13,-13.8,-13,-52,,,,,488
154182,CPE12000SG,TLR001061822,8/16/22 0:00,154182,WLTGG-122,1.001E+12,192.168.203.36,48318,2,-999999,-82.6,-81.6,-83.1,-84.5,11.9,12.9,12.5,11.4,-9.9,-10.1,-10.1,-10.1,-52,,,,,605
154183,CPE12000SG,TLR001052382,8/16/22 0:00,154183,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
154184,CPE12000SG,TLR001024549,8/16/22 0:00,154184,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
154185,CPE12000SG,TLR001052281,8/16/22 0:00,154185,WLTGG-122,1.001E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
154186,CPE12000SG,TLR001024748,8/16/22 0:00,154186,WLTGG-122,1.001E+12,192.168.203.12,,,,,,,,,,,,,,,,,,,,,
154187,CPE12000SG,TLR001024707,8/16/22 0:00,154187,WLTGG-122,1.001E+12,192.168.203.17,,,,,,,,,,,,,,,,,,,,,
154188,CPE12000SG,TLR001024874,8/16/22 0:00,154188,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
154189,CPE12000SG,TLR001023657,8/16/22 0:00,154189,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
154190,CPE12000SG,TLR001052312,8/16/22 0:00,154190,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
154191,CPE12000SG,TLR001052745,8/16/22 0:00,154191,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
154192,CPE12300,21140000512,8/16/22 0:00,154192,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
154193,CPE12000SG,TLR001023730,8/16/22 0:00,154193,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
154155,CPE12000SG,TLR001052550,8/15/22 23:00,154155,WLTGG-122,1.001E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
154154,CPE12000SG,TLR001023730,8/15/22 23:00,154154,WLTGG-122,1.001E+12,192.168.203.21,,,,,,,,,,,,,,,,,,,,,
154153,CPE12300,21140000512,8/15/22 23:00,154153,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
154138,CPE12300,21140007371,8/15/22 23:00,154138,CPE12300XG,1.001E+12,192.168.203.33,2559810,1,13.5,-105.2,-107.1,0,0,7.5,3.3,0,0,-13.3,-14,0,0,-75,-72.4,-73.3,0,0,488
154137,CPE12000SG,TLR001052420,8/15/22 23:00,154137,WLTGG-122,1.001E+12,192.168.203.23,334284,1,11.8,-98,-96.6,-102.6,-102.9,4.9,3.8,4.1,4.5,-12.7,-13.4,-12.6,-13,-64,,,,,605
154136,CPE12000SG,TLR001052354,8/15/22 23:00,154136,WLTGG-122,1.001E+12,192.168.203.22,653094,3,23,-98.4,-98.6,-95.6,-95.5,13.5,11.2,8.9,12.4,-10,-10.2,-11,-10.1,-65,,,,,605
154135,CPE12000SG,TLR001052332,8/15/22 23:00,154135,WLTGG-122,1.001E+12,192.168.203.32,,1,,,,,,,,,,,,,,,,,,,605
154134,CPE12000SG,TLR001052985,8/15/22 23:00,154134,WLTGG-122,1.001E+12,192.168.203.38,561960,2,12.4,-107.3,-101.4,-103.3,-104.9,17.8,20.8,15.6,17.4,-9.3,-8.8,-9.3,-9.2,-70,,,,,605
154133,CPE12000SG,TLR001052983,8/15/22 23:00,154133,WLTGG-122,1.001E+12,192.168.203.27,17591,1,-2.8,-87.1,-87.8,-88.4,-86.7,17.1,13.7,14.6,17.2,-9.3,-9.4,-9.5,-9.1,-58,,,,,195
154132,CPE12000SG,TLR001061848,8/15/22 23:00,154132,WLTGG-122,1.001E+12,192.168.203.37,8394705,2,-999999,-82.7,-79.4,-76.7,-78.5,4.4,4.4,11.7,11.6,-10.8,-11,-10.4,-10.3,-47,,,,,605
154131,CPE12000SG,TLR001052247,8/15/22 23:00,154131,WLTGG-122,1.001E+12,192.168.203.28,9005565,2,-7.9,-91,-89.6,-92.5,-95.6,8,8.4,4.7,3.6,-11.2,-11.1,-12.6,-13.2,-58,,,,,78
154130,CPE12000SG,TLR001024016,8/15/22 23:00,154130,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
154129,CPE12000SG,TLR001052770,8/15/22 23:00,154129,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
154128,CPE12000SG,TLR001023697,8/15/22 23:00,154128,WLTGG-122,1.001E+12,192.168.203.10,653100,2,-999999,-98.1,-96.5,-97.8,-104.5,11.1,12.2,8.2,7.3,-10.3,-10.2,-11.5,-11.7,-67,,,,,605
154127,CPE12300,21140003126,8/15/22 23:00,154127,CPE12300HG,1.001E+12,192.168.203.44,2560431,1,11.4,-100.9,-106,-103.3,-101.6,20.2,16.4,17.8,18.5,-8.9,-9,-9.2,-9.4,-72,-72.1,-77.2,-74.3,-72.4,371
154126,CPE12000SG,TLR001024707,8/15/22 23:00,154126,WLTGG-122,1.001E+12,192.168.203.17,3521456,1,-999999,-104.3,-100,-100.3,-112.5,17.8,18.1,14.9,10.5,-9.3,-9.4,-9.5,-9.8,-67,,,,,371
154152,CPE12000SG,TLR001052745,8/15/22 23:00,154152,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
154151,CPE12000SG,TLR001052312,8/15/22 23:00,154151,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
154125,CPE12000SG,TLR001048674,8/15/22 23:00,154125,WLTGG-122,1.001E+12,192.168.203.11,9005563,1,8.6,-100.6,-102,-98.7,-105,9.4,9.8,10.6,6.5,-10.2,-10.5,-9.8,-11.4,-69,,,,,195
154124,CPE12000SG,TLR001052687,8/15/22 23:00,154124,WLTGG-122,1.001E+12,192.168.203.34,9000046,1,8.9,-93.1,-94.1,-94.6,-95.4,15.4,11.7,12.2,13.8,-9.5,-9.6,-9.5,-9.6,-64,,,,,371
154123,CPE12000SG,TLR001052820,8/15/22 23:00,154123,WLTGG-122,1.001E+12,192.168.203.46,650344,2,9.9,-97.5,-94.6,-91.2,-92.2,9,12.3,12.3,12.9,-11.2,-10.5,-10.4,-10.1,-61,,,,,371
154122,CPE12000SG,TLR001062295,8/15/22 23:00,154122,WLTGG-122,1.001E+12,192.168.203.26,653095,1,14.9,-100.6,-101,-97.6,-97.2,7.5,3.9,11.4,10.9,-10.6,-11.8,-9.8,-9.9,-68,,,,,78
154121,CPE12000SG,TLR001052912,8/15/22 23:00,154121,WLTGG-122,1.001E+12,192.168.203.29,,3,,,,,,,,,,,,,,,,,,,488
154120,CPE12000SG,TLR001052293,8/15/22 23:00,154120,WLTGG-122,1.001E+12,192.168.203.40,2635299,2,-16.9,-82.1,-80.1,-80.3,-83.4,5,6.3,5.8,6,-10.6,-10.5,-10.6,-10.4,-49,,,,,605
154119,CPE12000SG,TLR001025025,8/15/22 23:00,154119,WLTGG-122,1.001E+12,192.168.203.14,1515402,1,-999999,-95.2,-90.7,-87,-94,13.8,18.4,20,18.6,-9.7,-9.3,-9.3,-9.2,-58,,,,,371
154118,CPE12000SG,TLR001024748,8/15/22 23:00,154118,WLTGG-122,1.001E+12,192.168.203.12,653100,2,22.2,-116.3,-115.6,-106.9,-109.8,1.1,4.3,10.5,10.5,-14.7,-12.7,-10.6,-10.6,-77,,,,,605
154139,CPE12000SG,TLR001023930,8/15/22 23:00,154139,WLTGG-122,1.001E+12,192.168.203.18,9000041,1,-999999,-97.2,-97.1,-97.7,-96.8,4.4,4.8,2.1,5.8,-12.8,-12.7,-14.4,-11.7,-64,,,,,488
154140,CPE9000,GMK180819003927,8/15/22 23:00,154140,WLTMS-110,1.001E+12,192.168.203.31,,2,,,,,,,,,,,,,,,,,,,605
154141,CPE12000SG,TLR001052427,8/15/22 23:00,154141,WLTGG-122,1.001E+12,192.168.203.42,2934010,2,9.4,-102.1,-102.7,-109.5,-112.1,9.4,8.3,4.1,3.5,-10.5,-11.2,-12.9,-13.2,-72,,,,,488
154142,CPE12000SG,TLR001021226,8/15/22 23:00,154142,WLTGG-122,1.001E+12,192.168.203.13,3386507,2,21.1,-113.7,-115.9,-111.2,-115.8,7.6,1.5,5.7,6.4,-10,-11.4,-10.3,-10.1,-79,,,,,605
154150,CPE12000SG,TLR001023657,8/15/22 23:00,154150,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
154149,CPE12000SG,TLR001024874,8/15/22 23:00,154149,WLTGG-122,1.001E+12,192.168.203.45,,,,,,,,,,,,,,,,,,,,,
154148,CPE12000SG,TLR001021183,8/15/22 23:00,154148,WLTGG-122,1.001E+12,192.168.203.16,,,,,,,,,,,,,,,,,,,,,
154147,CPE12000SG,TLR001052281,8/15/22 23:00,154147,WLTGG-122,1.001E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
154146,CPE12000SG,TLR001024549,8/15/22 23:00,154146,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
154145,CPE12000SG,TLR001052382,8/15/22 23:00,154145,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
154144,CPE12000SG,TLR001061822,8/15/22 23:00,154144,WLTGG-122,1.001E+12,192.168.203.36,44719,2,5,-82.7,-81.4,-83,-84.7,12.6,13,12.7,12.2,-9.9,-10.1,-10.3,-10.1,-51,,,,,605
154143,CPE12000SG,TLR001062014,8/15/22 23:00,154143,WLTGG-122,1.001E+12,192.168.203.39,520066,2,8.4,-89,-87.3,-84.9,-85.9,4.8,4.4,3.2,3.4,-12.4,-13,-13.6,-13.1,-52,,,,,488
154108,CPE12000SG,TLR001021183,8/15/22 22:00,154108,WLTGG-122,1.001E+12,192.168.203.16,,,,,,,,,,,,,,,,,,,,,
154107,CPE12000SG,TLR001024707,8/15/22 22:00,154107,WLTGG-122,1.001E+12,192.168.203.17,,,,,,,,,,,,,,,,,,,,,
154106,CPE12000SG,TLR001052281,8/15/22 22:00,154106,WLTGG-122,1.001E+12,192.168.203.25,,,,,,,,,,,,,,,,,,,,,
154105,CPE12000SG,TLR001052354,8/15/22 22:00,154105,WLTGG-122,1.001E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
154104,CPE12000SG,TLR001024549,8/15/22 22:00,154104,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
154103,CPE12000SG,TLR001052382,8/15/22 22:00,154103,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
154102,CPE12000SG,TLR001052332,8/15/22 22:00,154102,WLTGG-122,1.001E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
154101,CPE9000,GMK180819003927,8/15/22 22:00,154101,WLTMS-110,1.001E+12,192.168.203.31,649485,2,20,-115,-115,,,4,4,,,-12,,,,,,,,,605
154100,CPE12000SG,TLR001052427,8/15/22 22:00,154100,WLTGG-122,1.001E+12,192.168.203.42,2930409,2,18.8,-102.6,-103.2,-109.7,-114,8.8,7.9,3.3,0.7,-10.6,-11.1,-13.3,-15.1,-70,,,,,605
154099,CPE12000SG,TLR001052247,8/15/22 22:00,154099,WLTGG-122,1.001E+12,192.168.203.28,9001964,2,12.1,-90.7,-89.5,-92.4,-95.5,6.5,5.6,1.7,1.1,-11.1,-10.9,-12.5,-13.1,-58,,,,,78
154098,CPE12000SG,TLR001062014,8/15/22 22:00,154098,WLTGG-122,1.001E+12,192.168.203.39,516463,2,6.2,-88.7,-87.3,-84.9,-85.7,5.4,4.8,3.4,3.6,-12.2,-13,-13.7,-13.1,-50,,,,,488
154097,CPE12000SG,TLR001062295,8/15/22 22:00,154097,WLTGG-122,1.001E+12,192.168.203.26,,3,,,,,,,,,,,,,,,,,,,488
154096,CPE12000SG,TLR001061848,8/15/22 22:00,154096,WLTGG-122,1.001E+12,192.168.203.37,8391101,2,-999999,-82.2,-79.6,-76.7,-78,10.4,10.6,11.4,11.3,-10.2,-10.4,-10.3,-10.1,-47,,,,,488
154095,CPE12000SG,TLR001024016,8/15/22 22:00,154095,WLTGG-122,1.001E+12,192.168.203.20,,1,,,,,,,,,,,,,,,,,,,78
154094,CPE12000SG,TLR001023697,8/15/22 22:00,154094,WLTGG-122,1.001E+12,192.168.203.10,,2,,,,,,,,,,,,,,,,,,,605
154093,CPE12000SG,TLR001023930,8/15/22 22:00,154093,WLTGG-122,1.001E+12,192.168.203.18,8996444,1,-999999,-96.4,-96.4,-96.5,-95.7,4.3,4.7,2.9,6.4,-12.6,-13,-13.8,-11.1,-61,,,,,488
154092,CPE12300,21140003126,8/15/22 22:00,154092,CPE12300HG,1.001E+12,192.168.203.44,2556831,1,10.6,-101.4,-106.8,-104.8,-102.4,19.5,15.7,17.8,18,-13.2,-11.9,-12.1,-12.9,-69,-68.2,-74.9,-72.6,-69.5,371
154091,CPE12000SG,TLR001052770,8/15/22 22:00,154091,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,781
